close,high,low,open,symbol,volume,id,key,subkey,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
709.44,715.47,666.14,667.59,TSLA,40758722,HISTORICAL_PRICES,TSLA,,2021-04-30,1619831787000,-0.027858092275648394,-0.027858092275648394,667.59,709.44,715.47,666.14,40758722,667.59,709.44,715.47,666.14,40758722,"Apr 30, 21",32.440000000000055,0.0479
684.9,706,680.5,703.8,TSLA,27043143,HISTORICAL_PRICES,TSLA,,2021-05-03,1620090028000,-0.06148512545048441,-0.06148512545048441,703.8,684.9,706,680.5,27043143,703.8,684.9,706,680.5,27043143,"May 3, 21",-24.540000000000077,-0.0346
673.6,683.4464,657.701,678.94,TSLA,29739319,HISTORICAL_PRICES,TSLA,,2021-05-04,1620175721000,-0.0769694561300135,-0.0769694561300135,678.94,673.6,683.4464,657.701,29739319,678.94,673.6,683.4464,657.701,29739319,"May 4, 21",-11.299999999999955,-0.0165
670.94,685.2955,667.34,681.06,TSLA,21901894,HISTORICAL_PRICES,TSLA,,2021-05-05,1620262975000,-0.08061444016607963,-0.08061444016607963,681.06,670.94,685.2955,667.34,21901894,681.06,670.94,685.2955,667.34,21901894,"May 5, 21",-2.659999999999968,-0.0039
663.54,681.02,650,680.76,TSLA,27784619,HISTORICAL_PRICES,TSLA,,2021-05-06,1620351153000,-0.09075462131904576,-0.09075462131904576,680.76,663.54,681.02,650,27784619,680.76,663.54,681.02,650,27784619,"May 6, 21",-7.400000000000091,-0.011
672.37,690,660.22,665.8,TSLA,23469172,HISTORICAL_PRICES,TSLA,,2021-05-07,1620436594000,-0.07865491867300653,-0.07865491867300653,665.8,672.37,690,660.22,23469172,665.8,672.37,690,660.22,23469172,"May 7, 21",8.830000000000041,0.0133
629.04,665.05,627.6101,664.9,TSLA,31392417,HISTORICAL_PRICES,TSLA,,2021-05-10,1620694116000,-0.13802979020787373,-0.13802979020787373,664.9,629.04,665.05,627.6101,31392417,664.9,629.04,665.05,627.6101,31392417,"May 10, 21",-43.33000000000004,-0.0644
617.2,627.0999,595.6,599.24,TSLA,46503896,HISTORICAL_PRICES,TSLA,,2021-05-11,1620781302000,-0.15425408005261923,-0.15425408005261923,599.24,617.2,627.0999,595.6,46503896,599.24,617.2,627.0999,595.6,46503896,"May 11, 21",-11.839999999999918,-0.0188
589.89,620.41,586.765,602.49,TSLA,33823646,HISTORICAL_PRICES,TSLA,,2021-05-12,1620867637000,-0.19167682968606548,-0.19167682968606548,602.49,589.89,620.41,586.765,33823646,602.49,589.89,620.41,586.765,33823646,"May 12, 21",-27.31000000000006,-0.0442
571.69,606.4599,559.65,601.545,TSLA,44184916,HISTORICAL_PRICES,TSLA,,2021-05-13,1620953310000,-0.21661619414336014,-0.21661619414336014,601.545,571.69,606.4599,559.65,44184916,601.545,571.69,606.4599,559.65,44184916,"May 13, 21",-18.199999999999932,-0.0309
589.74,592.87,570.46,583.41,TSLA,33370856,HISTORICAL_PRICES,TSLA,,2021-05-14,1621041394000,-0.19188237389862556,-0.19188237389862556,583.41,589.74,592.87,570.46,33370856,583.41,589.74,592.87,570.46,33370856,"May 14, 21",18.049999999999955,0.0316
576.83,589.73,561.2,575.5531,TSLA,32390360,HISTORICAL_PRICES,TSLA,,2021-05-17,1621299637000,-0.2095728791263,-0.2095728791263,575.5531,576.83,589.73,561.2,32390360,575.5531,576.83,589.73,561.2,32390360,"May 17, 21",-12.909999999999968,-0.0219
577.87,596.25,563.38,568,TSLA,36830567,HISTORICAL_PRICES,TSLA,,2021-05-18,1621385311000,-0.20814777258588318,-0.20814777258588318,568,577.87,596.25,563.38,36830567,568,577.87,596.25,563.38,36830567,"May 18, 21",1.0399999999999636,0.0018
563.46,566.21,546.98,552.55,TSLA,39578395,HISTORICAL_PRICES,TSLA,,2021-05-19,1621471714000,-0.22789371993915886,-0.22789371993915886,552.55,563.46,566.21,546.98,39578395,552.55,563.46,566.21,546.98,39578395,"May 19, 21",-14.409999999999968,-0.0249
586.78,588.85,571.07,575,TSLA,30821119,HISTORICAL_PRICES,TSLA,,2021-05-20,1621558115000,-0.195938446359812,-0.195938446359812,575,586.78,588.85,571.07,30821119,575,586.78,588.85,571.07,30821119,"May 20, 21",23.319999999999936,0.0414
580.88,596.68,580,596.11,TSLA,26030595,HISTORICAL_PRICES,TSLA,,2021-05-21,1621646194000,-0.20402318538717676,-0.20402318538717676,596.11,580.88,596.68,580,26030595,596.11,580.88,596.68,580,26030595,"May 21, 21",-5.899999999999977,-0.0101
606.44,614.48,573.65,581.6,TSLA,34558089,HISTORICAL_PRICES,TSLA,,2021-05-24,1621904429000,-0.16899845156693194,-0.16899845156693194,581.6,606.44,614.48,573.65,34558089,581.6,606.44,614.48,573.65,34558089,"May 24, 21",25.56000000000006,0.044
604.69,613.99,595.71,607.31,TSLA,28005933,HISTORICAL_PRICES,TSLA,,2021-05-25,1621990864000,-0.17139646738013337,-0.17139646738013337,607.31,604.69,613.99,595.71,28005933,607.31,604.69,613.99,595.71,28005933,"May 25, 21",-1.75,-0.0029
619.13,626.17,601.5,607.56,TSLA,28639305,HISTORICAL_PRICES,TSLA,,2021-05-26,1622077262000,-0.15160941118434573,-0.15160941118434573,607.56,619.13,626.17,601.5,28639305,607.56,619.13,626.17,601.5,28639305,"May 26, 21",14.43999999999994,0.0239
630.85,631.13,616.21,620.24,TSLA,26370593,HISTORICAL_PRICES,TSLA,,2021-05-27,1622163632000,-0.1355495567096482,-0.1355495567096482,620.24,630.85,631.13,616.21,26370593,620.24,630.85,631.13,616.21,26370593,"May 27, 21",11.720000000000027,0.0189
625.22,635.59,622.38,628.5,TSLA,22737038,HISTORICAL_PRICES,TSLA,,2021-05-28,1622250994000,-0.14326431615440474,-0.14326431615440474,628.5,625.22,635.59,622.38,22737038,628.5,625.22,635.59,622.38,22737038,"May 28, 21",-5.6299999999999955,-0.0089
623.9,633.8,620.55,627.8,TSLA,18084890,HISTORICAL_PRICES,TSLA,,2021-06-01,1622595633000,-0.14507310522493388,-0.14507310522493388,627.8,623.9,633.8,620.55,18084890,627.8,623.9,633.8,620.55,18084890,"Jun 1, 21",-1.32000000000005,-0.0021
605.12,623.36,599.14,620.13,TSLA,23302779,HISTORICAL_PRICES,TSLA,,2021-06-02,1622682132000,-0.17080724063746108,-0.17080724063746108,620.13,605.12,623.36,599.14,23302779,620.13,605.12,623.36,599.14,23302779,"Jun 2, 21",-18.779999999999973,-0.0301
572.84,604.55,571.22,601.8,TSLA,30111893,HISTORICAL_PRICES,TSLA,,2021-06-03,1622768432000,-0.21504035518039924,-0.21504035518039924,601.8,572.84,604.55,571.22,30111893,601.8,572.84,604.55,571.22,30111893,"Jun 3, 21",-32.27999999999997,-0.0533
599.05,600.61,577.2,579.71,TSLA,24036896,HISTORICAL_PRICES,TSLA,,2021-06-04,1622855798000,-0.17912492977239408,-0.17912492977239408,579.71,599.05,600.61,577.2,24036896,579.71,599.05,600.61,577.2,24036896,"Jun 4, 21",26.209999999999923,0.0458
605.13,610,582.88,591.825,TSLA,22543682,HISTORICAL_PRICES,TSLA,,2021-06-07,1623114028000,-0.1707935376899571,-0.1707935376899571,591.825,605.13,610,582.88,22543682,591.825,605.13,610,582.88,22543682,"Jun 7, 21",6.080000000000041,0.0101
603.59,623.09,595.5,623.01,TSLA,26053405,HISTORICAL_PRICES,TSLA,,2021-06-08,1623200426000,-0.1729037916055743,-0.1729037916055743,623.01,603.59,623.09,595.5,26053405,623.01,603.59,623.09,595.5,26053405,"Jun 8, 21",-1.5399999999999636,-0.0025
598.78,611.79,597.6301,602.17,TSLA,16584566,HISTORICAL_PRICES,TSLA,,2021-06-09,1623288752000,-0.17949490935500229,-0.17949490935500229,602.17,598.78,611.79,597.6301,16584566,602.17,598.78,611.79,597.6301,16584566,"Jun 9, 21",-4.810000000000059,-0.008
610.12,616.59,600.5,603.88,TSLA,23919606,HISTORICAL_PRICES,TSLA,,2021-06-10,1623373425000,-0.16395576688545704,-0.16395576688545704,603.88,610.12,616.59,600.5,23919606,603.88,610.12,616.59,600.5,23919606,"Jun 10, 21",11.340000000000032,0.0189
609.89,612.56,601.52,610.23,TSLA,16205303,HISTORICAL_PRICES,TSLA,,2021-06-11,1623460592000,-0.16427093467804924,-0.16427093467804924,610.23,609.89,612.56,601.52,16205303,610.23,609.89,612.56,601.52,16205303,"Jun 11, 21",-0.2300000000000182,-0.0004
617.69,625.49,609.18,612.23,TSLA,20423983,HISTORICAL_PRICES,TSLA,,2021-06-14,1623718859000,-0.15358263562492283,-0.15358263562492283,612.23,617.69,625.49,609.18,20423983,612.23,617.69,625.49,609.18,20423983,"Jun 14, 21",7.800000000000068,0.0128
599.36,616.79,598.23,616.69,TSLA,17764145,HISTORICAL_PRICES,TSLA,,2021-06-15,1623804513000,-0.17870013839976975,-0.17870013839976975,616.69,599.36,616.79,598.23,17764145,616.69,599.36,616.79,598.23,17764145,"Jun 15, 21",-18.33000000000004,-0.0297
604.87,608.5,593.5,597.535,TSLA,22144127,HISTORICAL_PRICES,TSLA,,2021-06-16,1623897163000,-0.1711498143250613,-0.1711498143250613,597.535,604.87,608.5,593.5,22144127,597.535,604.87,608.5,593.5,22144127,"Jun 16, 21",5.509999999999991,0.0092
616.6,621.47,601.34,601.8878,TSLA,22701350,HISTORICAL_PRICES,TSLA,,2021-06-17,1623978214000,-0.15507625690285975,-0.15507625690285975,601.8878,616.6,621.47,601.34,22701350,601.8878,616.6,621.47,601.34,22701350,"Jun 17, 21",11.730000000000018,0.0194
623.31,628.35,611.8,613.37,TSLA,24560905,HISTORICAL_PRICES,TSLA,,2021-06-18,1624065391000,-0.1458815791276704,-0.1458815791276704,613.37,623.31,628.35,611.8,24560905,613.37,623.31,628.35,611.8,24560905,"Jun 18, 21",6.709999999999923,0.0109
620.83,631.39,608.88,624.48,TSLA,24812741,HISTORICAL_PRICES,TSLA,,2021-06-21,1624323780000,-0.1492799101086643,-0.1492799101086643,624.48,620.83,631.39,608.88,24812741,624.48,620.83,631.39,608.88,24812741,"Jun 21, 21",-2.4799999999999045,-0.004
623.71,628.5693,615.5,618.25,TSLA,19158892,HISTORICAL_PRICES,TSLA,,2021-06-22,1624410104000,-0.14533346122750995,-0.14533346122750995,618.25,623.71,628.5693,615.5,19158892,618.25,623.71,628.5693,615.5,19158892,"Jun 22, 21",2.8799999999999955,0.0046
656.57,657.204,630.04,632,TSLA,31099228,HISTORICAL_PRICES,TSLA,,2021-06-23,1624496440000,-0.10030557572933929,-0.10030557572933929,632,656.57,657.204,630.04,31099228,632,656.57,657.204,630.04,31099228,"Jun 23, 21",32.860000000000014,0.0527
679.82,697.62,667.61,674.99,TSLA,45982386,HISTORICAL_PRICES,TSLA,,2021-06-24,1624583793000,-0.06844622278252042,-0.06844622278252042,674.99,679.82,697.62,667.61,45982386,674.99,679.82,697.62,667.61,45982386,"Jun 24, 21",23.25,0.0354
671.87,693.81,668.7,689.58,TSLA,32496707,HISTORICAL_PRICES,TSLA,,2021-06-25,1624670407000,-0.07934006604820694,-0.07934006604820694,689.58,671.87,693.81,668.7,32496707,689.58,671.87,693.81,668.7,32496707,"Jun 25, 21",-7.9500000000000455,-0.0117
688.72,694.6999,670.32,671.64,TSLA,21628159,HISTORICAL_PRICES,TSLA,,2021-06-28,1624928573000,-0.05625059950395324,-0.05625059950395324,671.64,688.72,694.6999,670.32,21628159,671.64,688.72,694.6999,670.32,21628159,"Jun 28, 21",16.850000000000023,0.0251
680.76,687.5099,675.89,684.65,TSLA,17381313,HISTORICAL_PRICES,TSLA,,2021-06-29,1625015078000,-0.06715814571714375,-0.06715814571714375,684.65,680.76,687.5099,675.89,17381313,684.65,680.76,687.5099,675.89,17381313,"Jun 29, 21",-7.960000000000036,-0.0116
679.7,692.81,678.14,679.77,TSLA,18924862,HISTORICAL_PRICES,TSLA,,2021-06-30,1625101333000,-0.06861065815256853,-0.06861065815256853,679.77,679.7,692.81,678.14,18924862,679.77,679.7,692.81,678.14,18924862,"Jun 30, 21",-1.0599999999999454,-0.0016
677.92,687.99,672.8,683.92,TSLA,18634522,HISTORICAL_PRICES,TSLA,,2021-07-01,1625188848000,-0.0710497828082821,-0.0710497828082821,683.92,677.92,687.99,672.8,18634522,683.92,677.92,687.99,672.8,18634522,"Jul 1, 21",-1.7800000000000864,-0.0026
678.9,700,673.26,678.98,TSLA,27097374,HISTORICAL_PRICES,TSLA,,2021-07-02,1625275340000,-0.06970689395288927,-0.06970689395288927,678.98,678.9,700,673.26,27097374,678.98,678.9,700,673.26,27097374,"Jul 2, 21",0.9800000000000182,0.0014
659.58,684,651.4002,681.7115,TSLA,23284450,HISTORICAL_PRICES,TSLA,,2021-07-06,1625620784000,-0.09618098853063287,-0.09618098853063287,681.7115,659.58,684,651.4002,23284450,681.7115,659.58,684,651.4002,23284450,"Jul 6, 21",-19.319999999999936,-0.0285
644.65,665.7,638.32,664.27,TSLA,18791960,HISTORICAL_PRICES,TSLA,,2021-07-07,1625758624000,-0.11663948915411707,-0.11663948915411707,664.27,644.65,665.7,638.32,18791960,664.27,644.65,665.7,638.32,18791960,"Jul 7, 21",-14.930000000000064,-0.0226
652.81,654.43,620.46,628.37,TSLA,22773316,HISTORICAL_PRICES,TSLA,,2021-07-08,1625832936000,-0.10545788399084649,-0.10545788399084649,628.37,652.81,654.43,620.46,22773316,628.37,652.81,654.43,620.46,22773316,"Jul 8, 21",8.159999999999968,0.0127
656.95,658.91,644.69,653.185,TSLA,18140548,HISTORICAL_PRICES,TSLA,,2021-07-09,1625879981000,-0.09978486372418699,-0.09978486372418699,653.185,656.95,658.91,644.69,18140548,653.185,656.95,658.91,644.69,18140548,"Jul 9, 21",4.1400000000001,0.0063
685.7,687.24,662.161,662.2,TSLA,25927042,HISTORICAL_PRICES,TSLA,,2021-07-12,1626138188000,-0.06038888965016367,-0.06038888965016367,662.2,685.7,687.24,662.161,25927042,662.2,685.7,687.24,662.161,25927042,"Jul 12, 21",28.75,0.0438
668.54,693.28,666.2958,686.32,TSLA,20966092,HISTORICAL_PRICES,TSLA,,2021-07-13,1626223886000,-0.0839031475670417,-0.0839031475670417,686.32,668.54,693.28,666.2958,20966092,686.32,668.54,693.28,666.2958,20966092,"Jul 13, 21",-17.160000000000082,-0.025
653.38,678.6099,652.84,670.75,TSLA,21641190,HISTORICAL_PRICES,TSLA,,2021-07-14,1626311157000,-0.10467681598311795,-0.10467681598311795,670.75,653.38,678.6099,652.84,21641190,670.75,653.38,678.6099,652.84,21641190,"Jul 14, 21",-15.159999999999968,-0.0227
650.6,666.14,637.88,658.39,TSLA,20209571,HISTORICAL_PRICES,TSLA,,2021-07-15,1626398440000,-0.10848623538923217,-0.10848623538923217,658.39,650.6,666.14,637.88,20209571,658.39,650.6,666.14,637.88,20209571,"Jul 15, 21",-2.7799999999999727,-0.0043
644.22,656.6999,642.2,654.68,TSLA,16370970,HISTORICAL_PRICES,TSLA,,2021-07-16,1626484751000,-0.11722871589678933,-0.11722871589678933,654.68,644.22,656.6999,642.2,16370970,654.68,644.22,656.6999,642.2,16370970,"Jul 16, 21",-6.3799999999999955,-0.0098
646.22,647.1999,621.29,629.89,TSLA,21297090,HISTORICAL_PRICES,TSLA,,2021-07-19,1626744013000,-0.11448812639598772,-0.11448812639598772,629.89,646.22,647.1999,621.29,21297090,629.89,646.22,647.1999,621.29,21297090,"Jul 19, 21",2,0.0031
660.5,662.3916,640.501,651.99,TSLA,15487127,HISTORICAL_PRICES,TSLA,,2021-07-20,1626829422000,-0.09492031736026417,-0.09492031736026417,651.99,660.5,662.3916,640.501,15487127,651.99,660.5,662.3916,640.501,15487127,"Jul 20, 21",14.279999999999973,0.0221
655.29,664.8599,650.2901,659.61,TSLA,13953338,HISTORICAL_PRICES,TSLA,,2021-07-21,1626915833000,-0.10205955300985245,-0.10205955300985245,659.61,655.29,664.8599,650.2901,13953338,659.61,655.29,664.8599,650.2901,13953338,"Jul 21, 21",-5.210000000000036,-0.0079
649.26,662.17,644.6001,656.4428,TSLA,15105727,HISTORICAL_PRICES,TSLA,,2021-07-22,1627001431000,-0.1103224303547693,-0.1103224303547693,656.4428,649.26,662.17,644.6001,15105727,656.4428,649.26,662.17,644.6001,15105727,"Jul 22, 21",-6.029999999999973,-0.0092
643.38,648.8,637.3001,646.36,TSLA,14604944,HISTORICAL_PRICES,TSLA,,2021-07-23,1627089649000,-0.11837976348712606,-0.11837976348712606,646.36,643.38,648.8,637.3001,14604944,646.36,643.38,648.8,637.3001,14604944,"Jul 23, 21",-5.8799999999999955,-0.0091
657.62,668.1999,647.11,650.97,TSLA,25336556,HISTORICAL_PRICES,TSLA,,2021-07-26,1627346919000,-0.0988667662414185,-0.0988667662414185,650.97,657.62,668.1999,647.11,25336556,650.97,657.62,668.1999,647.11,25336556,"Jul 26, 21",14.240000000000009,0.0221
644.78,666.5,627.24,663.4,TSLA,32813290,HISTORICAL_PRICES,TSLA,,2021-07-27,1627435006000,-0.11646135083656496,-0.11646135083656496,663.4,644.78,666.5,627.24,32813290,663.4,644.78,666.5,627.24,32813290,"Jul 27, 21",-12.840000000000032,-0.0195
646.98,654.9699,639.4001,646.995,TSLA,16006596,HISTORICAL_PRICES,TSLA,,2021-07-28,1627520433000,-0.11344670238568311,-0.11344670238568311,646.995,646.98,654.9699,639.4001,16006596,646.995,646.98,654.9699,639.4001,16006596,"Jul 28, 21",2.2000000000000455,0.0034
677.35,683.69,648.8,649.79,TSLA,30394637,HISTORICAL_PRICES,TSLA,,2021-07-29,1627607793000,-0.07183085081601047,-0.07183085081601047,649.79,677.35,683.69,648.8,30394637,649.79,677.35,683.69,648.8,30394637,"Jul 29, 21",30.370000000000005,0.0469
687.2,697.53,669,671.758,TSLA,29656411,HISTORICAL_PRICES,TSLA,,2021-07-30,1627708740000,-0.058333447524562446,-0.058333447524562446,671.758,687.2,697.53,669,29656411,671.758,687.2,697.53,669,29656411,"Jul 30, 21",9.850000000000023,0.0145
709.67,726.94,698.4,700,TSLA,33615765,HISTORICAL_PRICES,TSLA,,2021-08-02,1627951708000,-0.027542924483056338,-0.027542924483056338,700,709.67,726.94,698.4,33615765,700,709.67,726.94,698.4,33615765,"Aug 2, 21",22.469999999999914,0.0327
709.74,722.65,701.01,719,TSLA,21620253,HISTORICAL_PRICES,TSLA,,2021-08-03,1628039835000,-0.02744700385052821,-0.02744700385052821,719,709.74,722.65,701.01,21620253,719,709.74,722.65,701.01,21620253,"Aug 3, 21",0.07000000000005002,0.0001
710.92,724.9,708.93,711,TSLA,17002647,HISTORICAL_PRICES,TSLA,,2021-08-04,1628125374000,-0.025830056045055325,-0.025830056045055325,711,710.92,724.9,708.93,17002647,711,710.92,724.9,708.93,17002647,"Aug 4, 21",1.17999999999995,0.0017
714.63,720.9499,711.41,716,TSLA,12919637,HISTORICAL_PRICES,TSLA,,2021-08-05,1628211662000,-0.020746262521068263,-0.020746262521068263,716,714.63,720.9499,711.41,12919637,716,714.63,720.9499,711.41,12919637,"Aug 5, 21",3.7100000000000364,0.0052
699.1,716.33,697.63,711.9,TSLA,15623049,HISTORICAL_PRICES,TSLA,,2021-08-06,1628298996000,-0.042026939994792824,-0.042026939994792824,711.9,699.1,716.33,697.63,15623049,711.9,699.1,716.33,697.63,15623049,"Aug 6, 21",-15.529999999999973,-0.0217
713.76,719.03,705.13,710.17,TSLA,14715349,HISTORICAL_PRICES,TSLA,,2021-08-09,1628557237000,-0.021938418953916974,-0.021938418953916974,710.17,713.76,719.03,705.13,14715349,710.17,713.76,719.03,705.13,14715349,"Aug 9, 21",14.659999999999968,0.021
709.99,716.59,701.88,713.99,TSLA,13432305,HISTORICAL_PRICES,TSLA,,2021-08-10,1628644612000,-0.02710443016292801,-0.02710443016292801,713.99,709.99,716.59,701.88,13432305,713.99,709.99,716.59,701.88,13432305,"Aug 10, 21",-3.769999999999982,-0.0053
707.82,715.18,704.21,712.71,TSLA,9800558,HISTORICAL_PRICES,TSLA,,2021-08-11,1628731017000,-0.030077969771297713,-0.030077969771297713,712.71,707.82,715.18,704.21,9800558,712.71,707.82,715.18,704.21,9800558,"Aug 11, 21",-2.169999999999959,-0.0031
722.25,722.8,699.4,706.34,TSLA,17681686,HISTORICAL_PRICES,TSLA,,2021-08-12,1628816437000,-0.010304616523014076,-0.010304616523014076,706.34,722.25,722.8,699.4,17681686,706.34,722.25,722.8,699.4,17681686,"Aug 12, 21",14.42999999999995,0.0204
717.17,729.9,714.34,723.71,TSLA,16731467,HISTORICAL_PRICES,TSLA,,2021-08-13,1629068583000,-0.01726571385505025,-0.01726571385505025,723.71,717.17,729.9,714.34,16731467,723.71,717.17,729.9,714.34,16731467,"Aug 13, 21",-5.080000000000041,-0.007
686.17,709.5,676.4,705.07,TSLA,23103303,HISTORICAL_PRICES,TSLA,,2021-08-16,1629163004000,-0.0597448511174754,-0.0597448511174754,705.07,686.17,709.5,676.4,23103303,705.07,686.17,709.5,676.4,23103303,"Aug 16, 21",-31,-0.0432
665.71,674.58,648.84,672.66,TSLA,23721279,HISTORICAL_PRICES,TSLA,,2021-08-17,1629250356000,-0.08778108171067589,-0.08778108171067589,672.66,665.71,674.58,648.84,23721279,672.66,665.71,674.58,648.84,23721279,"Aug 17, 21",-20.459999999999923,-0.0298
688.99,695.77,669.35,669.7479,TSLA,20349375,HISTORICAL_PRICES,TSLA,,2021-08-18,1629335186000,-0.05588061992134505,-0.05588061992134505,669.7479,688.99,695.77,669.35,20349375,669.7479,688.99,695.77,669.35,20349375,"Aug 18, 21",23.279999999999973,0.035
673.47,686.55,667.59,678.21,TSLA,14313486,HISTORICAL_PRICES,TSLA,,2021-08-19,1629421451000,-0.07714759444756561,-0.07714759444756561,678.21,673.47,686.55,667.59,14313486,678.21,673.47,686.55,667.59,14313486,"Aug 19, 21",-15.519999999999982,-0.0225
680.26,692.1299,673.7,682.85,TSLA,14841865,HISTORICAL_PRICES,TSLA,,2021-08-20,1629508595000,-0.06784329309234416,-0.06784329309234416,682.85,680.26,692.1299,673.7,14841865,682.85,680.26,692.1299,673.7,14841865,"Aug 20, 21",6.789999999999964,0.0101
706.3,712.1299,680.7505,685.442,TSLA,20264859,HISTORICAL_PRICES,TSLA,,2021-08-23,1629768753000,-0.032160817791907076,-0.032160817791907076,685.442,706.3,712.1299,680.7505,20264859,685.442,706.3,712.1299,680.7505,20264859,"Aug 23, 21",26.039999999999964,0.0383
708.49,715.22,702.64,710.68,TSLA,13083071,HISTORICAL_PRICES,TSLA,,2021-08-24,1629853236000,-0.029159872288529225,-0.029159872288529225,710.68,708.49,715.22,702.64,13083071,710.68,708.49,715.22,702.64,13083071,"Aug 24, 21",2.1900000000000546,0.0031
711.2,716.97,704,707.03,TSLA,12645562,HISTORICAL_PRICES,TSLA,,2021-08-25,1629940596000,-0.02544637351494298,-0.02544637351494298,707.03,711.2,716.97,704,12645562,707.03,711.2,716.97,704,12645562,"Aug 25, 21",2.7100000000000364,0.0038
